1	1	214434	28766	0
1	2	217360	32794	0
1	3	219830	33668	0
1	4	222262	34504	0
1	5	224732	35302	0
1	6	227202	36138	0
1	7	239476	40242	0
1	8	251750	44346	0
1	9	264024	48450	0
1	10	276298	52554	0
1	11	288572	56658	0
1	12	300884	60800	0
1	13	313158	64942	0
1	14	325546	69768	0
1	15	338086	75848	0
1	16	350816	83068	0
1	17	363546	90136	0
1	18	367460	92302	0
